video_name,question_id,question,answer,type
qGtUXGG78tM,v_qGtUXGG78tM_10,how many people are there in the video,1,7
uw9x69DT8_g,v_uw9x69DT8_g_8,how many people are there in the video,1,7
j81ndpMC9gI,v_j81ndpMC9gI_7,how many people are there in the video,2,7
0w4OkBenR_k,v_0w4OkBenR_k_8,how many people are there in the video,2,7
Pv4FwH2TC6Y,v_Pv4FwH2TC6Y_6,how many people are there in the video,1,7
SJ7jk5XAjng,v_SJ7jk5XAjng_7,how many people are there in the video,2,7
rSGboODhu04,v_rSGboODhu04_7,how many people are there in the video,1,7
JbW8efAOOt0,v_JbW8efAOOt0_7,how many people are there in the video,2,7
lU6DMCif3eE,v_lU6DMCif3eE_6,how many people are there in the video,1,7
mMm1LfVb8Pg,v_mMm1LfVb8Pg_7,how many people are there in the video,2,7
NjD6iWI3NvM,v_NjD6iWI3NvM_7,how many people are there in the video,3,7
I9ficvPdpZg,v_I9ficvPdpZg_6,how many people are there in the video,2,7
03c6QhTMDSs,v_03c6QhTMDSs_6,how many people are there in the video,1,7
FADShG5lyB8,v_FADShG5lyB8_7,how many people are there in the video,1,7
_V62aT_K8Zw,v__V62aT_K8Zw_8,how many people are there in the video,3,7
5dN-MpXG9OE,v_5dN-MpXG9OE_7,how many people are there in the video,1,7
cYvFlrAnlzA,v_cYvFlrAnlzA_7,how many people are there in the video,4,7
lPw_BRbPw5s,v_lPw_BRbPw5s_6,how many people are there in the video,3,7
1dDAcUliXrQ,v_1dDAcUliXrQ_7,how many people are there in the video,6,7
RlRrktN5iH4,v_RlRrktN5iH4_7,how many people are there in the video,1,7
H_IfIsKQ3Zw,v_H_IfIsKQ3Zw_6,how many people are there in the video,6,7
PJ7HOHdOdy4,v_PJ7HOHdOdy4_7,how many people are there in the video,3,7
mek9Zodu8LM,v_mek9Zodu8LM_7,how many people are there in the video,4,7
v6DdLg_Xnkg,v_v6DdLg_Xnkg_8,how many people are there in the video,1,7
gsQ-OEvrxjo,v_gsQ-OEvrxjo_7,how many people are there in the video,2,7
Npj77L31bhw,v_Npj77L31bhw_9,how many people are there in the video,2,7
xizEiQZfJa4,v_xizEiQZfJa4_6,how many people are there in the video,1,7
SB0dU5oDvaE,v_SB0dU5oDvaE_7,how many people are there in the video,1,7
AguxVxEWEs0,v_AguxVxEWEs0_7,how many people are there in the video,2,7
2ShsRSJ9cqE,v_2ShsRSJ9cqE_8,how many people are there in the video,1,7
zPQodcasmSA,v_zPQodcasmSA_7,how many people are there in the video,1,7
K49OCArHjXI,v_K49OCArHjXI_7,how many people are there in the video,2,7
blbaWHbtqTI,v_blbaWHbtqTI_9,how many people are there in the video,2,7
Y_nyVFn70Lk,v_Y_nyVFn70Lk_7,how many people are there in the video,2,7
A0b_pqaKCX8,v_A0b_pqaKCX8_6,how many people are there in the video,2,7
g1na24Bd5Rs,v_g1na24Bd5Rs_6,how many people are there in the video,3,7
w4pO-1-FG5w,v_w4pO-1-FG5w_9,how many people are there in the video,4,7
QXN6odBnVmI,v_QXN6odBnVmI_6,how many people are there in the video,2,7
s84PG-JfEwc,v_s84PG-JfEwc_7,how many people are there in the video,1,7
oMtB-y49Yo8,v_oMtB-y49Yo8_8,how many people are there in the video,3,7
mUmSJps9WJI,v_mUmSJps9WJI_8,how many people are there in the video,3,7
RtF6TGqwa7Y,v_RtF6TGqwa7Y_7,how many people are there in the video,1,7
SNja9iUdAiI,v_SNja9iUdAiI_7,how many people are there in the video,5,7
T3mcQnlsmq4,v_T3mcQnlsmq4_7,how many people are there in the video,1,7
WPYQ27GjFKc,v_WPYQ27GjFKc_6,how many people are there in the video,6,7
qaml4eEk9hY,v_qaml4eEk9hY_6,how many people are there in the video,1,7
T3A88zsRuVs,v_T3A88zsRuVs_7,how many people are there in the video,3,7
sH_716hH_rY,v_sH_716hH_rY_7,how many people are there in the video,3,7
7dXqXFoju2M,v_7dXqXFoju2M_6,how many people are there in the video,1,7
H9PaZiWLgXU,v_H9PaZiWLgXU_7,how many people are there in the video,1,7
gWTndmDHZQc,v_gWTndmDHZQc_10,how many people are there in the video,2,7
nDM4E9CD_y0,v_nDM4E9CD_y0_7,how many people are there in the video,1,7
F7K2oT7ADkk,v_F7K2oT7ADkk_7,how many people are there in the video,1,7
diY-XBT5cD4,v_diY-XBT5cD4_10,how many people are there in the video,1,7
sPK-sbHIb3w,v_sPK-sbHIb3w_7,how many people are there in the video,4,7
0e5zwJywyqk,v_0e5zwJywyqk_6,how many people are there in the video,1,7
aAz3YL2RMr4,v_aAz3YL2RMr4_9,how many people are there in the video,5,7
fh9d3gpT-8I,v_fh9d3gpT-8I_10,how many people are there in the video,1,7
fMVuGUBs2cs,v_fMVuGUBs2cs_10,how many people are there in the video,1,7
uLphvdhunTY,v_uLphvdhunTY_6,how many people are there in the video,1,7
gNUCdXGxp0w,v_gNUCdXGxp0w_8,how many people are there in the video,1,7
U2cCOj3LiAA,v_U2cCOj3LiAA_6,how many people are there in the video,1,7
0q9yZPTBbus,v_0q9yZPTBbus_7,how many people are there in the video,2,7
FEOdYNR4gls,v_FEOdYNR4gls_9,how many people are there in the video,1,7
Feq-2NIDl94,v_Feq-2NIDl94_7,how many people are there in the video,1,7
4LoAbHdHWqM,v_4LoAbHdHWqM_7,how many people are there in the video,2,7
0k6GFx2ZCg8,v_0k6GFx2ZCg8_7,how many people are there in the video,1,7
F-Z17rHI_ms,v_F-Z17rHI_ms_6,how many people are there in the video,3,7
jt-Vnap5KP4,v_jt-Vnap5KP4_9,how many people are there in the video,1,7
SPjv6P5fxug,v_SPjv6P5fxug_7,how many people are there in the video,3,7
YHqFNnhaFAY,v_YHqFNnhaFAY_8,how many people are there in the video,1,7
1lwG-y_QCkc,v_1lwG-y_QCkc_9,how many people are there in the video,1,7
nbOsU2Vmp1U,v_nbOsU2Vmp1U_6,how many people are there in the video,1,7
RXDVJlb97OI,v_RXDVJlb97OI_7,how many people are there in the video,1,7
rnI9vGr5V1k,v_rnI9vGr5V1k_7,how many people are there in the video,2,7
qZtdMXkHRXw,v_qZtdMXkHRXw_7,how many people are there in the video,1,7
Gs79qz286QE,v_Gs79qz286QE_8,how many people are there in the video,2,7
V6Sy8zpJSuc,v_V6Sy8zpJSuc_8,how many people are there in the video,1,7
nYl_tYmijlM,v_nYl_tYmijlM_8,how many people are there in the video,1,7
wcxEkMoOmBk,v_wcxEkMoOmBk_6,how many people are there in the video,4,7
CKSlgK_2FP4,v_CKSlgK_2FP4_6,how many people are there in the video,1,7
X2toGKgWMpE,v_X2toGKgWMpE_10,how many people are there in the video,3,7
MDsJa6Yitwc,v_MDsJa6Yitwc_8,how many people are there in the video,1,7
zxpQHLwZCug,v_zxpQHLwZCug_6,how many people are there in the video,1,7
GgnM5RGNtDE,v_GgnM5RGNtDE_8,how many people are there in the video,2,7
OYEKKzQjaJI,v_OYEKKzQjaJI_9,how many people are there in the video,1,7
Y05GAiavfOg,v_Y05GAiavfOg_8,how many people are there in the video,1,7
SGAUpoTMSnA,v_SGAUpoTMSnA_7,how many people are there in the video,3,7
CFbkVO5b2g0,v_CFbkVO5b2g0_6,how many people are there in the video,1,7
Dd5yTxwKzXw,v_Dd5yTxwKzXw_6,how many people are there in the video,2,7
dGT_KGb0gyw,v_dGT_KGb0gyw_6,how many people are there in the video,4,7
udSHsodv3gY,v_udSHsodv3gY_7,how many people are there in the video,1,7
ryFSf08mrkA,v_ryFSf08mrkA_7,how many people are there in the video,2,7
zEttEkAdHts,v_zEttEkAdHts_6,how many people are there in the video,1,7
EXPYu9bfNcE,v_EXPYu9bfNcE_6,how many people are there in the video,2,7
fhOmyyI0eQE,v_fhOmyyI0eQE_8,how many people are there in the video,1,7
VSsZZZHn1L0,v_VSsZZZHn1L0_6,how many people are there in the video,2,7
a2IvS0xbNGQ,v_a2IvS0xbNGQ_7,how many people are there in the video,1,7
uJ4OZfCjViM,v_uJ4OZfCjViM_6,how many people are there in the video,3,7
U2eN4DbVLfE,v_U2eN4DbVLfE_6,how many people are there in the video,2,7
4_jDgRsOGvY,v_4_jDgRsOGvY_7,how many people are there in the video,2,7
I16FTpQQiic,v_I16FTpQQiic_6,how many people are there in the video,2,7
JcAAwYpJhm8,v_JcAAwYpJhm8_7,how many people are there in the video,2,7
JB-ynj70saA,v_JB-ynj70saA_7,how many people are there in the video,1,7
bRgvAHL3dJk,v_bRgvAHL3dJk_8,how many people are there in the video,1,7
oT6WUU8-dgs,v_oT6WUU8-dgs_10,how many people are there in the video,1,7
IxaBEVd2PZM,v_IxaBEVd2PZM_8,how many people are there in the video,1,7
jhy6npIdn5o,v_jhy6npIdn5o_7,how many people are there in the video,5,7
LYTWYSqsTCE,v_LYTWYSqsTCE_7,how many people are there in the video,2,7
8lMncYsbrWw,v_8lMncYsbrWw_6,how many people are there in the video,1,7
rApbE1VkEjE,v_rApbE1VkEjE_6,how many people are there in the video,1,7
mV07bEBkIcM,v_mV07bEBkIcM_9,how many people are there in the video,2,7
nbHBjdE8oNo,v_nbHBjdE8oNo_9,how many people are there in the video,3,7
4MwnHtlaEUY,v_4MwnHtlaEUY_6,how many people are there in the video,1,7
S6Sg1l78IW0,v_S6Sg1l78IW0_7,how many people are there in the video,2,7
cCDffwsJvsY,v_cCDffwsJvsY_6,how many people are there in the video,1,7
7CM2OYr-Csw,v_7CM2OYr-Csw_7,how many people are there in the video,2,7
TtewPltwuXw,v_TtewPltwuXw_6,how many people are there in the video,2,7
Pjnuoa4o55c,v_Pjnuoa4o55c_6,how many people are there in the video,4,7
AB480dHyDeM,v_AB480dHyDeM_8,how many people are there in the video,1,7
9snScUyE8_4,v_9snScUyE8_4_9,how many people are there in the video,2,7
8IrulONeC28,v_8IrulONeC28_6,how many people are there in the video,2,7
d4sX1jnL4BY,v_d4sX1jnL4BY_6,how many people are there in the video,2,7
DOI6tsATsE4,v_DOI6tsATsE4_6,how many people are there in the video,2,7
7UwRRkgQSj4,v_7UwRRkgQSj4_6,how many people are there in the video,1,7
qObVIn_GI10,v_qObVIn_GI10_7,how many people are there in the video,1,7
WGUzmra3h_w,v_WGUzmra3h_w_6,how many people are there in the video,4,7
ojTFTIwsa_c,v_ojTFTIwsa_c_8,how many people are there in the video,1,7
gkwLhml3mnA,v_gkwLhml3mnA_8,how many people are there in the video,1,7
jbCQY7V7O1s,v_jbCQY7V7O1s_7,how many people are there in the video,3,7
sqv3M6MPKjQ,v_sqv3M6MPKjQ_7,how many people are there in the video,2,7
ZLJ2BmBkLJg,v_ZLJ2BmBkLJg_10,how many people are there in the video,1,7
Z-sWZUYL0ZU,v_Z-sWZUYL0ZU_6,how many people are there in the video,1,7
mLFjww64sX8,v_mLFjww64sX8_7,how many people are there in the video,2,7
Z2gpcqXWNek,v_Z2gpcqXWNek_8,how many people are there in the video,1,7
yGTIEmZ7S2w,v_yGTIEmZ7S2w_8,how many people are there in the video,1,7
kD_EJjQCLoY,v_kD_EJjQCLoY_7,how many people are there in the video,1,7
T0nCDJuikuA,v_T0nCDJuikuA_7,how many people are there in the video,1,7
HPKHDze6XfA,v_HPKHDze6XfA_7,how many people are there in the video,1,7
Son8UiVlzu0,v_Son8UiVlzu0_7,how many people are there in the video,2,7
62M1FRXsUiM,v_62M1FRXsUiM_9,how many people are there in the video,1,7
ZnKB0U96ZI4,v_ZnKB0U96ZI4_6,how many people are there in the video,2,7
NZskwwovSZI,v_NZskwwovSZI_7,how many people are there in the video,2,7
uM7QSskmloo,v_uM7QSskmloo_7,how many people are there in the video,1,7
QJ5xv6oj1sk,v_QJ5xv6oj1sk_8,how many people are there in the video,1,7
qGLRri_c6n8,v_qGLRri_c6n8_7,how many people are there in the video,1,7
_CIoHeD7KQc,v__CIoHeD7KQc_8,how many people are there in the video,1,7
Jix3poZOeZA,v_Jix3poZOeZA_7,how many people are there in the video,1,7
tgPD2SZo_DY,v_tgPD2SZo_DY_6,how many people are there in the video,1,7
4uKoAk5NCkI,v_4uKoAk5NCkI_7,how many people are there in the video,3,7
cVFVREeD6hM,v_cVFVREeD6hM_6,how many people are there in the video,3,7
pYaZLHpl_Ww,v_pYaZLHpl_Ww_9,how many people are there in the video,1,7
n9EdHGz7ArI,v_n9EdHGz7ArI_6,how many people are there in the video,1,7
ufrTSC3Dewg,v_ufrTSC3Dewg_7,how many people are there in the video,2,7
_zqj6daJo9U,v__zqj6daJo9U_10,how many people are there in the video,1,7
qgUHRwC3194,v_qgUHRwC3194_10,how many people are there in the video,3,7
TnP6coXzbLY,v_TnP6coXzbLY_6,how many people are there in the video,1,7
HX6BeHLQh5s,v_HX6BeHLQh5s_6,how many people are there in the video,3,7
Aen-RfnlK3A,v_Aen-RfnlK3A_9,how many people are there in the video,1,7
z8x3wUZYOaM,v_z8x3wUZYOaM_6,how many people are there in the video,7,7
MonWdYi3a0I,v_MonWdYi3a0I_10,how many people are there in the video,2,7
y0ca-LbQErY,v_y0ca-LbQErY_8,how many people are there in the video,1,7
0jdSl5-lMpY,v_0jdSl5-lMpY_7,how many people are there in the video,1,7
i5qTK0mInTc,v_i5qTK0mInTc_6,how many people are there in the video,4,7
WNgI2qBvPrY,v_WNgI2qBvPrY_6,how many people are there in the video,2,7
X_K7Aa3Aa-E,v_X_K7Aa3Aa-E_9,how many people are there in the video,4,7
Uae2MWoldTU,v_Uae2MWoldTU_6,how many people are there in the video,1,7
NvRH4SoF09c,v_NvRH4SoF09c_9,how many people are there in the video,1,7
SidTquTAtyk,v_SidTquTAtyk_7,how many people are there in the video,1,7
nhQTxZlzG1Q,v_nhQTxZlzG1Q_6,how many people are there in the video,4,7
sk_pnoqXxhs,v_sk_pnoqXxhs_7,how many people are there in the video,3,7
b0qGo-HT5iQ,v_b0qGo-HT5iQ_6,how many people are there in the video,2,7
04qggWACGWk,v_04qggWACGWk_9,how many people are there in the video,1,7
pKOy4HJwCqo,v_pKOy4HJwCqo_9,how many people are there in the video,2,7
zYjLA99koBk,v_zYjLA99koBk_9,how many people are there in the video,3,7
5c5PFa8GR-A,v_5c5PFa8GR-A_7,how many people are there in the video,4,7
4z0meF-_b1I,v_4z0meF-_b1I_7,how many people are there in the video,1,7
w10Nr_wOh8g,v_w10Nr_wOh8g_6,how many people are there in the video,1,7
rCLGy2NA0aE,v_rCLGy2NA0aE_7,how many people are there in the video,1,7
HtG-i1CG2Qs,v_HtG-i1CG2Qs_7,how many people are there in the video,2,7
JvPVYSb_5o8,v_JvPVYSb_5o8_7,how many people are there in the video,2,7
_kmjpSZb3OI,v__kmjpSZb3OI_10,how many people are there in the video,1,7
09ocXmGF-T4,v_09ocXmGF-T4_10,how many people are there in the video,2,7
YMOYyt3kSOs,v_YMOYyt3kSOs_7,how many people are there in the video,1,7
9SIPJd4Hls4,v_9SIPJd4Hls4_7,how many people are there in the video,1,7
GOhmWfR8QBM,v_GOhmWfR8QBM_7,how many people are there in the video,3,7
_a527xEzhkw,v__a527xEzhkw_10,how many people are there in the video,1,7
JGxf-jke0e8,v_JGxf-jke0e8_7,how many people are there in the video,5,7
Woelo4XJkHE,v_Woelo4XJkHE_6,how many people are there in the video,2,7
4LF0hL-mgks,v_4LF0hL-mgks_7,how many people are there in the video,4,7
3JBUWRKezUI,v_3JBUWRKezUI_8,how many people are there in the video,3,7
GxDNGtoVjS0,v_GxDNGtoVjS0_7,how many people are there in the video,1,7
hRsn4nesCQo,v_hRsn4nesCQo_6,how many people are there in the video,1,7
W2Mh01F3K5c,v_W2Mh01F3K5c_6,how many people are there in the video,2,7
Aj5ncX5G_2w,v_Aj5ncX5G_2w_8,how many people are there in the video,1,7
Db2Dnt2OOo0,v_Db2Dnt2OOo0_7,how many people are there in the video,4,7
hxErUs42bBI,v_hxErUs42bBI_6,how many people are there in the video,3,7
RgiVa9GMYxE,v_RgiVa9GMYxE_7,how many people are there in the video,2,7
2UhbDOd43zU,v_2UhbDOd43zU_9,how many people are there in the video,2,7
ZJnXQw84xvo,v_ZJnXQw84xvo_8,how many people are there in the video,2,7
zTHkqpNFGno,v_zTHkqpNFGno_6,how many people are there in the video,1,7
a4gI4LC1rJk,v_a4gI4LC1rJk_10,how many people are there in the video,1,7
BjjN_aq_wq4,v_BjjN_aq_wq4_9,how many people are there in the video,5,7
4j_LRkB4T6c,v_4j_LRkB4T6c_6,how many people are there in the video,6,7
yCpdDJAW-jU,v_yCpdDJAW-jU_8,how many people are there in the video,1,7
dHKeNK1uWUg,v_dHKeNK1uWUg_6,how many people are there in the video,3,7
Yg03CCu9GMo,v_Yg03CCu9GMo_8,how many people are there in the video,1,7
YRGiRmcHdUY,v_YRGiRmcHdUY_9,how many people are there in the video,1,7
yUvSujxnFE0,v_yUvSujxnFE0_8,how many people are there in the video,1,7
_QBTD1bLSI0,v__QBTD1bLSI0_8,how many people are there in the video,1,7
rGOOlcdpfLg,v_rGOOlcdpfLg_7,how many people are there in the video,2,7
C5SXR9nMY3I,v_C5SXR9nMY3I_6,how many people are there in the video,1,7
teffBaLEZQg,v_teffBaLEZQg_6,how many people are there in the video,2,7
cnMvMvVBXiI,v_cnMvMvVBXiI_8,how many people are there in the video,1,7
Of2Umm79Kxg,v_Of2Umm79Kxg_8,how many people are there in the video,1,7
H0dG_1Vgw4Q,v_H0dG_1Vgw4Q_6,how many people are there in the video,2,7
-CqVpCRxwTY,v_-CqVpCRxwTY_7,how many people are there in the video,1,7
R-hsYQNtnn0,v_R-hsYQNtnn0_7,how many people are there in the video,2,7
HTYzbAFUghU,v_HTYzbAFUghU_6,how many people are there in the video,1,7
z6pmp8TrAVo,v_z6pmp8TrAVo_6,how many people are there in the video,2,7
i6wR9_tkg6A,v_i6wR9_tkg6A_6,how many people are there in the video,1,7
p1QGn0IzfW0,v_p1QGn0IzfW0_10,how many people are there in the video,4,7
8A4cZXyDrkU,v_8A4cZXyDrkU_6,how many people are there in the video,2,7
LPRLV0eVgfY,v_LPRLV0eVgfY_8,how many people are there in the video,2,7
YaC68rE4lwA,v_YaC68rE4lwA_9,how many people are there in the video,1,7
jBlG0L_M96g,v_jBlG0L_M96g_7,how many people are there in the video,1,7
G0VWk5WqDp0,v_G0VWk5WqDp0_6,how many people are there in the video,1,7
zO5JMTzLDHw,v_zO5JMTzLDHw_6,how many people are there in the video,1,7
qiTQ02NDSlQ,v_qiTQ02NDSlQ_6,how many people are there in the video,1,7
7LbBmVX33I4,v_7LbBmVX33I4_6,how many people are there in the video,1,7
2bQx5igckJc,v_2bQx5igckJc_8,how many people are there in the video,2,7
v0azz4XzW_s,v_v0azz4XzW_s_7,how many people are there in the video,1,7
xND_kp-aYXw,v_xND_kp-aYXw_9,how many people are there in the video,1,7
GSrBZXLSwWI,v_GSrBZXLSwWI_10,how many people are there in the video,1,7
MAYrBia9Xnw,v_MAYrBia9Xnw_7,how many people are there in the video,1,7
Df7AnfIEhYw,v_Df7AnfIEhYw_8,how many people are there in the video,2,7
Nb6AQxxrihA,v_Nb6AQxxrihA_7,how many people are there in the video,1,7
9eniCub7u60,v_9eniCub7u60_8,how many people are there in the video,3,7
X6CBZwwRdQQ,v_X6CBZwwRdQQ_9,how many people are there in the video,3,7
jDlvGWOdcqU,v_jDlvGWOdcqU_7,how many people are there in the video,1,7
HDt5z5Y0opo,v_HDt5z5Y0opo_7,how many people are on the stage in the video,3,7
vQ82ItCG1x4,v_vQ82ItCG1x4_10,how many people are there on board,1,7
ETbbYC0OhL0,v_ETbbYC0OhL0_6,how many people are on the battle ring,3,7
MDWaKr7Gu5Q,v_MDWaKr7Gu5Q_7,how many people are wearing green clothes in the video,4,7
qKp2QCheLwU,v_qKp2QCheLwU_8,how many people are wearing red hats,1,7
cTxVTEzQDr8,v_cTxVTEzQDr8_8,how many people are wearing red hats,2,7
qWgF9hxNbP8,v_qWgF9hxNbP8_8,how many people are there in the ring,3,7
qSP3_C7QWpU,v_qSP3_C7QWpU_7,how many people are there in the ring,3,7
_SJOVswvGRc,v__SJOVswvGRc_10,how many people in red are there in the video,2,7
Y7aacWy3WDo,v_Y7aacWy3WDo_9,how many people are smoking in the video,6,7
TiQcZKml5Bs,v_TiQcZKml5Bs_6,how many people walk the dogs in video,1,7
6JZVpl2S2Mg,v_6JZVpl2S2Mg_7,how many pictures are there in the video,1,7
JKJ_EvP7JwQ,v_JKJ_EvP7JwQ_7,how many pumpkins are there,2,7
VJh9W3Gcpmo,v_VJh9W3Gcpmo_8,how many people in red are there in the video,1,7
i_LT0ef1n-Y,v_i_LT0ef1n-Y_8,how many men in red are there in the video,1,7
iqyc2JM0uIU,v_iqyc2JM0uIU_8,how many men in red are there in the video,1,7
Vhn4SuPhu-0,v_Vhn4SuPhu-0_8,how many men in red pants are there in the video,1,7
vBOFzuS-Djo,v_vBOFzuS-Djo_8,how many women in red are there in the video,1,7
uty4eGb_vvU,v_uty4eGb_vvU_8,how many women in red are there in the video,1,7
jEOtcfk220s,v_jEOtcfk220s_7,how many judges are there,3,7
RLBfyIVpocE,v_RLBfyIVpocE_7,how many judges are there,1,7
TGffgRXc1eQ,v_TGffgRXc1eQ_6,how many judges are there in the video,1,7
0mNZfG6CL74,v_0mNZfG6CL74_8,how many judges are there in the video,4,7
LzPppxSWYNY,v_LzPppxSWYNY_7,how many judges are there in the video,1,7
CfqnHsp6olc,v_CfqnHsp6olc_10,how many judges are there on the court,2,7
dFGS7YCDk3Y,v_dFGS7YCDk3Y_7,how many sails are there on the sailboat,2,7
2k-qlZxc9l4,v_2k-qlZxc9l4_7,how many seconds does the logo continue at the beginning of the video,7,7
0XTAq_xvquw,v_0XTAq_xvquw_8,how many seconds does the logo continue in the video,8,7
snhPrCNubYA,v_snhPrCNubYA_7,how many athletes are there in the video,1,7
St1RRi-aeNM,v_St1RRi-aeNM_7,how many athletes are there in the video,1,7
uktUeF3Fy7o,v_uktUeF3Fy7o_7,how many surfers are there in the video,3,7
2CegApogJd4,v_2CegApogJd4_8,how many teams are involved in the evasive ball game,2,7
IDuoF51IMJ8,v_IDuoF51IMJ8_8,how many teams are playing in the video,2,7
8vDSV9ruYlc,v_8vDSV9ruYlc_6,how many towels are there in the video,1,7
Oh3-DvDCpZ4,v_Oh3-DvDCpZ4_7,how many people in white are there in the vide,3,7
utgRhyBvtRU,v_utgRhyBvtRU_8,how many women in white have appeared in the video,1,7
6LsvBNqJuJY,v_6LsvBNqJuJY_7,how many women are there in the video,2,7
BFChXuwZ4wo,v_BFChXuwZ4wo_6,how many women are there in the video,2,7
EQrcCmgraa8,v_EQrcCmgraa8_7,how many women are there in the video,1,7
3kxP8qOtym8,v_3kxP8qOtym8_9,how many women are there in the video,2,7
32vYs9wKXE8,v_32vYs9wKXE8_2,does the long hair girl have black hair,yes,3
fh9d3gpT-8I,v_fh9d3gpT-8I_3,does the man in the red coat have long hair,no,3
df5rlVZD0Zc,v_df5rlVZD0Zc_3,does the man in the red coat have long hair,no,3
DOI6tsATsE4,v_DOI6tsATsE4_3,does the man in black clothes have long hair,no,3
DOI6tsATsE4,v_DOI6tsATsE4_2,does the man in black clothes have short hair,yes,3
faqijFZWQlo,v_faqijFZWQlo_3,does the man in a gray coat have long hair,no,3
Npj77L31bhw,v_Npj77L31bhw_2,is the person with a hat a man,yes,3
fh9d3gpT-8I,v_fh9d3gpT-8I_2,does the man in the red jacket have short hair,yes,3
df5rlVZD0Zc,v_df5rlVZD0Zc_2,does the man in the red jacket have short hair,yes,3
FFMugev85IY,v_FFMugev85IY_3,does the woman in red coat have long hair,no,3
FFMugev85IY,v_FFMugev85IY_2,does the woman in red coat have short hair,yes,3
DIVaPURJHPo,v_DIVaPURJHPo_2,does the woman in white coat have long hair,yes,3
WPYQ27GjFKc,v_WPYQ27GjFKc_3,does the woman in black clothes have short hair,no,3
xuvp0jKMqRU,v_xuvp0jKMqRU_2,does the woman in red clothes have long hair,yes,3
DIVaPURJHPo,v_DIVaPURJHPo_3,does the woman in white coat have short hair,no,3
a2IvS0xbNGQ,v_a2IvS0xbNGQ_2,is the person wearing orange clothes a man,yes,3
_CIoHeD7KQc,v__CIoHeD7KQc_2,is the person in the video a man,yes,3
MQ9Ojge7CyA,v_MQ9Ojge7CyA_3,does the person in the video have curly hair,no,3
28WDlVOgslg,v_28WDlVOgslg_10,is the person in black a man or a woman,female,8
xND_kp-aYXw,v_xND_kp-aYXw_6,is the person in black a man or a woman,female,8
R-hsYQNtnn0,v_R-hsYQNtnn0_10,is playing table football dangerous ,no,3
